timestamp,steerAngle,enco_0,enco_1,enco_2,enco_3,throttle
85.09811163,-2082,0,0,0,5,40
85.11411643,-2082,0,0,0,5,40
85.13011789,-2082,0,0,0,5,40
85.14613295,-2082,0,0,0,5,40
85.16211581,-2082,0,0,0,5,40
85.17811608,-2082,0,0,0,5,40
85.19411445,-2082,0,0,0,5,40
85.210114,-2082,0,0,0,5,40
85.22612548,-2082,0,0,0,5,40
85.24211574,-2082,0,0,0,5,40
85.25811172,-2081,0,0,0,5,40
85.27411628,-2082,0,0,0,5,40
85.29014063,-2082,0,0,0,5,40
85.30611348,-2082,0,0,0,5,40
85.32211351,-2082,0,0,0,5,40
85.33811569,-2082,0,0,0,5,40
85.35411549,-2082,0,0,0,5,40
85.37011313,-2082,0,0,0,5,40
85.38611221,-2082,0,0,0,5,40
85.40212703,-2082,0,0,0,5,40
85.41811347,-2082,0,0,0,5,40
85.43411493,-2082,0,0,0,5,40
85.4501214,-2082,0,0,0,5,40
85.46611404,-2082,0,0,0,5,40
85.48211145,-2082,0,0,0,5,40
85.49812102,-2082,0,0,0,5,40
85.51411271,-2082,0,0,0,5,40
85.53011155,-2082,0,0,0,5,40
85.54611254,-2082,0,0,0,5,40
85.56211662,-2082,0,0,0,5,40
85.57811356,-2082,0,0,0,5,40
85.59411383,-2081,0,0,0,5,40
85.6101141,-2082,0,0,0,5,40
85.6261127,-2082,0,0,0,5,40
85.64211297,-2082,0,0,0,5,40
85.65811372,-2082,0,0,0,5,40
85.67411256,-2082,0,0,0,5,40
85.6901145,-2082,0,0,0,5,40
85.70611262,-2082,0,0,0,5,40
85.73011279,-2082,0,0,0,5,40
85.74611473,-2082,0,0,0,5,40
85.76211381,-2082,0,0,0,5,40
85.77811503,-2082,0,0,0,5,40
85.79411244,-2082,0,0,0,5,40
85.81011391,-2082,0,0,0,5,40
85.82611394,-2082,0,0,0,5,40
85.84211826,-2082,0,0,0,5,40
85.86611342,-2081,0,0,0,5,40
85.88214254,-2082,0,0,0,5,40
85.89811754,-2082,0,0,0,5,40
85.91411424,-2082,0,0,0,5,40
85.93011427,-2082,0,0,0,5,40
85.94611549,-2082,0,0,0,5,40
85.96211696,-2082,0,0,0,5,40
85.97811913,-2082,0,0,0,5,40
85.99411249,-2082,0,0,0,5,40
86.01011157,-2082,0,0,0,5,40
86.02611327,-2082,0,0,0,5,40
86.04211831,-2082,0,0,0,5,40
86.05815172,-2082,0,0,0,5,40
86.07415271,-2082,0,0,0,5,40
86.09015322,-2081,0,0,0,5,40
86.10612297,-2082,0,0,0,5,40
86.12215257,-2082,0,0,0,5,40
86.13811445,-2082,0,0,0,5,40
86.15411353,-2082,0,0,0,5,40
86.17011642,-2082,0,0,0,5,40
86.1861124,-2082,0,0,0,5,40
86.20212173,-2082,0,0,0,5,40
86.21811342,-2082,0,0,0,5,40
86.23411369,-2082,0,0,0,5,40
86.25011349,-2082,0,0,0,5,40
86.26611519,-2082,0,0,0,5,40
86.28211212,-2082,0,0,0,5,40
86.29811358,-2082,0,0,0,5,40
86.31411457,-2082,0,0,0,5,40
86.33011723,-2082,0,0,0,5,40
86.3461194,-2082,0,0,0,5,40
86.36211658,-2082,0,0,0,5,40
86.37812018,-2082,0,0,0,5,40
86.40212512,-2082,0,0,0,5,40
86.418118,-2082,0,0,0,5,40
86.43411779,-2082,0,0,0,5,40
86.45011401,-2082,0,0,0,5,40
86.47411656,-2082,0,0,0,5,40
86.49011159,-2082,0,0,0,5,40
86.50611782,-2082,0,0,0,5,40
86.52211785,-2081,0,0,0,5,40
86.53811097,-2082,0,0,0,5,40
86.55415797,-2082,0,0,0,5,40
86.57011819,-2082,0,0,0,5,40
86.58618832,-2082,0,0,0,5,40
86.6021924,-2081,0,0,0,5,40
86.61811376,-2082,0,0,0,5,40
86.6341207,-2082,0,0,0,5,40
86.6501255,-2082,0,0,0,5,40
86.66616082,-2082,0,0,0,5,40
86.68211651,-2082,0,0,0,5,40
86.69811249,-2082,0,0,0,5,40
86.71411562,-2081,0,0,0,5,40
86.73011041,-2082,0,0,0,5,40
86.74611163,-2081,0,0,0,5,40
86.76211905,-2082,0,0,0,5,40
86.7781136,-2082,0,0,0,5,40
86.7941134,-2082,0,0,0,5,40
86.81011343,-2082,0,0,0,5,40
86.82611346,-2082,0,0,0,5,40
86.84215021,-2082,0,0,0,5,40
86.85811377,-2081,0,0,0,5,40
86.8741498,-2082,0,0,0,5,40
86.89011216,-2081,0,0,0,5,40
86.90615487,-2082,0,0,0,5,40
86.92215419,-2082,0,0,0,5,40
86.93811226,-2082,0,0,0,5,40
86.95411396,-2082,0,0,0,5,40
86.97011757,-2081,0,0,0,5,40
86.98615503,-2082,0,0,0,5,40
87.00212312,-2082,0,0,0,5,40
87.01811624,-2082,0,0,0,5,40
87.03415537,-2082,0,0,0,5,40
87.05013967,-2082,0,0,0,5,40
87.06613135,-2082,0,0,0,5,40
87.08211279,-2082,0,0,0,5,40
87.09811378,-2081,0,0,0,5,40
87.11415195,-2082,0,0,0,5,40
87.13015175,-2082,0,0,0,5,40
87.14611459,-2082,0,0,0,5,40
87.1621182,-2082,0,0,0,5,40
87.17811871,-2082,0,0,0,5,40
87.19415116,-2082,0,0,0,5,40
87.21011972,-2082,0,0,0,5,40
87.2261157,-2082,0,0,0,5,40
87.24211884,-2082,0,0,0,5,40
87.25815153,-2082,0,0,0,5,40
87.2741425,-2081,0,0,0,5,40
87.29011798,-2082,0,0,0,5,40
87.30615187,-2082,0,0,0,5,40
87.32215261,-2082,0,0,0,5,40
87.34615231,-2082,0,0,0,5,40
87.36211348,-2082,0,0,0,5,40
87.37811232,-2082,0,0,0,5,40
87.39411163,-2082,0,0,0,5,40
87.4101181,-2081,0,0,0,5,40
87.42611527,-2082,0,0,0,5,40
87.44211626,-2082,0,0,0,5,40
87.4581151,-2082,0,0,0,5,40
87.47414994,-2082,0,0,0,5,40
87.49011707,-2082,0,0,0,5,40
87.50611448,-2082,0,0,0,5,40
87.52211833,-2082,0,0,0,5,40
87.53811169,-2082,0,0,0,5,40
87.55411959,-2082,0,0,0,5,40
87.5701189,-2082,0,0,0,5,40
87.58613849,-2081,0,0,0,5,40
87.6021204,-2082,0,0,0,5,40
87.61811829,-2082,0,0,0,5,40
87.63411307,-2082,0,0,0,5,40
87.65018582,-2082,0,0,0,5,40
87.66611338,-2082,0,0,0,5,40
87.6901145,-2082,0,0,0,5,40
87.70615149,-2082,0,0,0,5,40
87.72211361,-2082,0,0,0,5,40
87.73811913,-2082,0,0,0,5,40
87.75411415,-2082,0,0,0,5,40
87.77015114,-2082,0,0,0,5,40
87.78611922,-2082,0,0,0,5,40
87.80219054,-2082,0,0,0,5,40
87.81811547,-2082,0,0,0,5,40
87.84211421,-2082,0,0,0,5,40
87.85811639,-2082,0,0,0,5,40
87.87411642,-2082,0,0,0,5,40
87.89011192,-2082,0,0,0,5,40
87.90611744,-2082,0,0,0,5,40
87.92211151,-2082,0,0,0,5,40
87.93811512,-2082,0,0,0,5,40
87.95411301,-2082,0,0,0,5,40
87.97011352,-2081,0,0,0,5,40
87.98611355,-2082,0,0,0,5,40
88.00211263,-2082,0,0,0,5,40
88.01811194,-2082,0,0,0,5,40
88.03413296,-2082,0,0,0,5,40
88.05011964,-2082,0,0,0,5,40
88.06611252,-2082,0,0,0,5,40
88.08211446,-2082,0,0,0,5,40
88.09811401,-2081,0,0,0,5,40
88.11411738,-2082,0,0,0,5,40
88.13011456,-2082,0,0,0,5,40
88.14611411,-2082,0,0,0,5,40
88.16211271,-2082,0,0,0,5,40
88.17811322,-2082,0,0,0,5,40
88.19411755,-2081,0,0,0,5,40
88.21011972,-2082,0,0,0,5,40
88.22611618,-2082,0,0,0,5,40
88.24211431,-2082,0,0,0,5,40
88.25811124,-2082,0,0,0,5,40
88.27411175,-2082,0,0,0,5,40
88.29011965,-2082,0,0,0,5,40
88.3061142,-2082,0,0,0,5,40
88.32211733,-2082,0,0,0,5,40
88.3381145,-2082,0,0,0,5,40
88.35411572,-2082,0,0,0,5,40
88.37011218,-2082,0,0,0,5,40
88.3861382,-2081,0,0,0,5,40
88.40213299,-2082,0,0,0,5,40
88.41811919,-2082,0,0,0,5,40
88.43411493,-2081,0,0,0,5,40
88.45012999,-2082,0,0,0,5,40
88.46612144,-2082,0,0,0,5,40
88.48211241,-2082,0,0,0,5,40
88.49811339,-2082,0,0,0,5,40
88.51411319,-2082,0,0,0,5,40
88.53011322,-2082,0,0,0,5,40
88.54611373,-2082,0,0,0,5,40
88.56211329,-2082,0,0,0,5,40
88.57811975,-2082,0,0,0,5,40
88.5941112,-2082,0,0,0,5,40
88.6101141,-2082,0,0,0,5,40
88.62611437,-2082,0,0,0,5,40
88.64211416,-2082,0,0,0,5,40
88.65811467,-2082,0,0,0,5,40
88.67411542,-2082,0,0,0,5,40
88.69015622,-2082,0,0,0,5,40
88.70611906,-2082,0,0,0,5,40
88.72215247,-2082,0,0,0,5,40
88.73815322,-2082,0,0,0,5,40
88.7541182,-2081,0,0,0,5,40
88.77015853,-2082,0,0,0,5,40
88.78615832,-2082,0,0,0,5,40
88.80215049,-2082,0,0,0,5,40
88.81813884,-2082,0,0,0,5,40
88.83411503,-2082,0,0,0,5,40
88.85012174,-2082,0,0,0,5,40
88.86612201,-2082,0,0,0,5,40
88.88211298,-2082,0,0,0,5,40
88.89811254,-2082,0,0,0,5,40
88.9141202,-2082,0,0,0,5,40
88.93011522,-2082,0,0,0,5,40
88.94611096,-2082,0,0,0,5,40
88.96211529,-2082,0,0,0,5,40
88.97811675,-2082,0,0,0,5,40
88.99412107,-2082,0,0,0,5,40
89.0101552,-2082,0,0,0,5,40
89.02611041,-2081,0,0,0,5,40
89.04212022,-2082,0,0,0,5,40
89.05811095,-2082,0,0,0,5,40
89.07411599,-2082,0,0,0,5,40
89.09015226,-2082,0,0,0,5,40
89.1061151,-2082,0,0,0,5,40
89.12215471,-2082,0,0,0,5,40
89.13811135,-2082,0,0,0,5,40
89.15415406,-2082,0,0,0,5,40
89.1701324,-2082,0,0,0,5,40
89.18612862,-2082,0,0,0,5,40
89.20213366,-2082,0,0,0,5,40
89.21812606,-2082,0,0,0,5,40
89.2341156,-2082,0,0,0,5,40
89.25011539,-2082,0,0,0,5,40
89.266114,-2082,0,0,0,5,40
89.29016399,-2082,0,0,0,5,40
89.30615473,-2082,0,0,0,5,40
89.32211685,-2082,0,0,0,5,40
89.33815217,-2082,0,0,0,5,40
89.35411143,-2082,0,0,0,5,40
89.37011242,-2082,0,0,0,5,40
89.39411402,-2082,0,0,0,5,40
89.41011214,-2082,0,0,0,5,40
89.42615581,-2082,0,0,0,5,40
89.45011997,-2082,0,0,0,5,40
89.46612787,-2082,0,0,0,5,40
89.48211718,-2082,0,0,0,5,40
89.49811387,-2082,0,0,0,5,40
89.51411271,-2082,0,0,0,5,40
89.5301187,-2082,0,0,0,5,40
89.54611897,-2082,0,0,0,5,40
89.56211519,-2082,0,0,0,5,40
89.57811451,-2082,0,0,0,5,40
89.5941186,-2082,0,0,0,5,40
89.61015248,-2082,0,0,0,5,40
89.6261127,-2082,0,0,0,5,40
89.65111995,-2082,0,0,0,5,40
89.67199087,-2082,0,0,0,5,40
89.68727517,-2082,0,0,0,5,40
89.70722628,-2082,0,0,0,5,40
89.72701049,-2082,0,0,0,5,40
89.74615717,-2082,0,0,0,5,40
89.76318264,-2082,0,0,0,5,40
89.78298187,-2082,0,0,0,5,40
89.8043108,-2082,0,0,0,5,40
89.82631063,-2082,0,0,0,5,40
89.85453033,-2082,0,0,0,5,40
89.86545992,-2082,0,0,0,5,40
89.90385962,-2082,0,0,0,5,40
89.93692398,-2082,0,0,0,5,40
89.97030616,-2082,0,0,0,5,40
89.98724079,-2082,0,0,0,5,40
90.0015161,-2082,0,0,0,5,40
90.01343775,-2082,0,0,0,5,40
90.03127098,-2082,0,0,0,5,40
90.05151439,-2082,0,0,0,5,40
90.0753777,-2082,0,0,0,5,40
90.10035348,-2082,0,0,0,5,40
90.13307357,-2082,0,0,0,5,40
90.1657598,-2082,0,0,0,5,40
90.18995452,-2082,0,0,0,5,40
90.2060864,-2082,0,0,0,5,40
90.22708106,-2082,0,0,0,5,40
90.25972509,-2082,0,0,0,5,40
90.29071522,-2082,0,0,0,5,40
90.32346129,-2082,0,0,0,5,40
90.35619044,-2082,0,0,0,5,40
90.37260485,-2082,0,0,0,5,40
90.38531733,-2082,0,0,0,5,40
90.39929128,-2082,0,0,0,5,40
90.41132641,-2082,0,0,0,5,40
90.42830825,-2082,0,0,0,5,40
90.44810772,-2082,0,0,0,5,40
90.48078704,-2082,0,0,0,5,40
90.51371884,-2082,0,0,0,5,40
90.54645967,-2082,0,0,0,5,40
90.57951665,-2081,0,0,0,5,40
90.61328793,-2083,0,0,0,5,40
90.63687348,-2097,0,0,0,5,40
90.66979742,-2106,0,0,0,5,40
90.69774222,-2127,0,0,0,5,40
90.71551919,-2178,0,0,0,5,40
90.73446941,-2213,0,0,0,5,40
90.76711011,-2226,0,0,0,5,40
90.79769564,-2221,0,0,0,5,40
90.83049321,-2209,0,0,0,5,40
90.86346936,-2181,0,0,0,5,40
90.89676237,-2149,0,0,0,5,40
90.92944288,-2130,0,0,0,5,40
90.96209717,-2124,0,0,0,5,40
90.99676776,-2124,0,0,0,5,40
91.0294013,-2125,0,0,0,5,40
91.06202722,-2124,0,0,0,5,40
91.09675503,-2120,0,0,0,5,40
91.12945509,-2114,0,0,0,5,40
91.16202641,-2113,0,0,0,5,40
91.19706917,-2113,0,0,0,5,40
91.21841311,-2112,0,0,0,5,40
91.25110221,-2109,0,0,0,5,40
91.28411674,-2103,0,0,0,5,40
91.31683564,-2100,0,0,0,5,40
91.34950376,-2099,0,0,0,5,40
91.38225412,-2099,0,0,0,5,40
91.42102718,-2098,0,0,0,5,40
91.45385695,-2097,0,0,0,5,40
91.48650789,-2097,0,0,0,5,40
91.52094245,-2097,0,0,0,5,40
91.55359864,-2097,0,0,0,5,40
91.58607602,-2096,0,0,0,5,40
91.62028742,-2096,0,0,0,5,40
91.63628531,-2096,0,0,0,5,40
91.66022801,-2095,0,0,0,5,40
91.67622924,-2092,0,0,0,5,40
91.70415401,-2088,0,0,0,5,40
91.73622179,-2086,0,0,0,5,40
91.76073766,-2088,0,0,0,5,40
91.7767427,-2089,0,0,1,5,40
91.80426478,-2089,0,0,1,5,40
91.83654523,-2088,0,0,1,5,40
91.85258746,-2087,0,0,1,5,40
91.87850904,-2087,0,0,1,5,40
91.90454936,-2088,0,0,1,5,40
91.92880893,-2089,0,0,1,5,40
91.94481611,-2091,0,0,1,5,40
91.96904349,-2092,0,0,1,5,40
91.99317741,-2092,0,0,1,5,40
92.00922084,-2093,0,0,1,5,40
92.03309464,-2093,0,0,1,5,40
92.04913354,-2092,0,0,1,5,40
92.07308054,-2092,0,0,1,5,40
92.08912253,-2092,0,0,1,5,40
92.10529137,-2092,0,0,1,5,40
92.12178564,-2093,0,0,1,5,40
92.13778758,-2094,0,0,1,5,40
92.16174364,-2096,0,0,1,5,40
92.17778969,-2096,0,0,1,5,40
92.20171642,-2096,0,0,1,5,40
92.21771979,-2096,0,0,1,5,40
92.23372412,-2096,0,0,1,5,40
92.249892,-2096,0,0,1,5,40
92.26593351,-2097,0,0,1,5,40
92.28983855,-2097,0,0,1,5,40
92.3058815,-2096,0,0,1,5,40
92.33389068,-2096,0,0,1,5,40
92.34989357,-2096,0,0,1,5,40
92.37413383,-2096,0,0,1,5,40
92.39013958,-2096,0,0,1,5,40
92.41813064,-2096,0,0,1,5,40
92.45016003,-2096,0,0,1,5,40
92.4661653,-2097,0,0,1,5,40
92.49004722,-2097,0,0,1,5,40
92.50604773,-2098,0,0,1,5,40
92.53405237,-2098,0,0,1,5,40
92.55009317,-2097,0,0,1,5,40
92.57396412,-2097,0,0,1,5,40
92.58996701,-2097,0,0,1,5,40
92.61847305,-2097,0,0,1,5,40
92.65052271,-2097,0,0,1,5,40
92.66652989,-2097,0,0,1,5,40
92.69075322,-2097,0,0,1,5,40
92.70679545,-2097,0,0,1,5,40
92.73426461,-2097,0,0,1,5,40
92.7503078,-2096,0,0,1,5,40
92.77424264,-2095,0,0,1,5,40
92.79028916,-2095,0,0,1,5,40
92.81416965,-2096,0,0,1,5,40
92.82672358,-2096,0,0,1,5,40
92.85065579,-2096,0,0,1,5,40
92.86665702,-2096,0,0,1,5,40
92.89091706,-2096,0,0,1,5,40
92.90696216,-2096,0,0,1,5,40
92.93488359,-2096,0,0,1,5,40
92.95093322,-2097,0,0,1,5,40
92.96688437,-2097,0,0,1,5,40
92.98292613,-2098,0,0,1,5,40
92.99892187,-2098,0,0,1,5,40
93.01488662,-2098,0,0,1,5,40
93.03092694,-2098,0,0,1,5,40
93.04693055,-2098,0,0,1,5,40
93.06292653,-2100,0,0,1,5,40
93.07905316,-2102,0,0,1,5,40
93.09505582,-2103,0,0,1,5,40
93.12301588,-2102,0,0,1,5,40
93.14709806,-2101,0,0,1,5,40
93.16351652,-2099,0,0,1,5,40
93.17956281,-2097,0,0,1,5,40
93.20369768,-2097,0,0,1,5,40
93.22773743,-2097,0,0,1,5,40
93.24369884,-2095,0,0,1,5,40
93.26795363,-2096,0,0,1,5,40
93.28399634,-2095,0,0,1,5,40
93.30020046,-2096,0,0,1,5,40
93.31636047,-2095,0,0,1,5,40
93.33240843,-2095,0,0,1,5,40
93.3562665,-2095,0,0,1,5,40
93.37227178,-2095,0,0,1,5,40
93.39618468,-2096,0,0,1,5,40
93.41218901,-2096,0,0,1,5,40
93.43251157,-2096,0,0,1,5,40
93.44851351,-2095,0,0,1,5,40
93.47265244,-2095,0,0,1,5,40
93.48869419,-2096,0,0,1,5,40
93.51251125,-2095,0,0,1,5,40
93.52855301,-2095,0,0,1,5,40
93.54478908,-2095,0,0,1,5,40
93.56113911,-2096,0,0,1,5,40
93.57718277,-2096,0,0,1,5,40
93.60112882,-2095,0,0,1,5,40
93.6171701,-2095,0,0,1,5,40
93.63746977,-2095,0,0,1,5,40
93.66146755,-2095,0,0,1,5,40
93.67751074,-2095,0,0,1,5,40
93.70142841,-2095,0,0,1,5,40
93.71743345,-2095,0,0,1,5,40
93.73718905,-2095,0,0,1,5,40
93.75323009,-2095,0,0,1,5,40
93.76919031,-2095,0,0,1,5,40
93.78523135,-2095,0,0,1,5,40
93.80119061,-2095,0,0,1,5,40
93.81722546,-2095,0,0,1,5,40
93.84119105,-2095,0,0,1,5,40
93.85735893,-2095,0,0,1,5,40
93.87336397,-2095,0,0,1,5,40
93.89735317,-2095,0,0,1,5,40
93.91335297,-2094,0,0,1,5,40
93.94121051,-2094,0,0,1,5,40
93.96660447,-2094,0,0,1,5,40
93.99865913,-2094,0,0,1,5,40
94.01466274,-2094,0,0,1,5,40
94.03069639,-2094,0,0,1,5,40
94.04669714,-2094,0,0,1,5,40
94.06270075,-2094,0,0,1,5,40
94.07881498,-2094,0,0,1,5,40
94.09502149,-2094,0,0,1,5,40
94.11102581,-2094,0,0,1,5,40
94.13497734,-2094,0,0,1,5,40
94.15102434,-2094,0,0,1,5,40
94.17526436,-2094,0,0,1,5,40
94.19130516,-2094,0,0,1,5,40
94.21523404,-2094,0,0,1,5,40
94.23123455,-2094,0,0,1,5,40
94.25131369,-2094,0,0,1,5,40
94.26730895,-2094,0,0,1,5,40
94.29125333,-2094,0,0,1,5,40
94.30725837,-2094,0,0,1,5,40
94.33123422,-2094,0,0,1,5,40
94.34727907,-2094,0,0,1,5,40
94.37116098,-2094,0,0,1,5,40
94.38720083,-2094,0,0,1,5,40
94.40316582,-2094,0,0,1,5,40
94.41916418,-2094,0,0,1,5,40
94.43516088,-2094,0,0,1,5,40
94.4553597,-2094,0,0,1,5,40
94.46663976,-2094,0,0,1,5,40
94.49054599,-2094,0,0,1,5,40
94.50654745,-2094,0,0,1,5,40
94.53037977,-2094,0,0,1,5,40
94.54638267,-2094,0,0,1,5,40
94.56237984,-2094,0,0,1,5,40
94.57856488,-2094,0,0,1,5,40
94.59461045,-2094,0,0,1,5,40
94.61846852,-2094,0,0,1,5,40
94.63450956,-2094,0,0,1,5,40
94.65061331,-2094,0,0,1,5,40
94.66683412,-2094,0,0,1,5,40
94.68283606,-2094,0,0,1,5,40
94.7070241,-2094,0,0,1,5,40
94.72302842,-2094,0,0,1,5,40
94.73922038,-2094,0,0,1,5,40
94.75539804,-2094,0,0,1,5,40
94.77144074,-2094,0,0,1,5,40
94.7955761,-2094,0,0,1,5,40
94.81161976,-2094,0,0,1,5,40
94.8355515,-2094,0,0,1,5,40
94.85159397,-2094,0,0,1,5,40
94.8720932,-2094,0,0,1,5,40
94.8881495,-2094,0,0,1,5,40
94.91205168,-2094,0,0,1,5,40
94.92809415,-2094,0,0,1,5,40
94.95199418,-2094,0,0,1,5,40
94.96803355,-2094,0,0,1,5,40
94.99213767,-2094,0,0,1,5,40
95.01633906,-2094,0,0,1,5,40
95.03234124,-2094,0,0,1,5,40
95.05652046,-2094,0,0,1,5,40
95.07256126,-2094,0,0,1,5,40
95.09645677,-2094,0,0,1,5,40
95.11250329,-2094,0,0,1,5,40
95.1364572,-2094,0,0,1,5,40
95.15249872,-2094,0,0,1,5,40
95.18036461,-2094,0,0,1,5,40
95.21242309,-2094,0,0,1,5,40
95.22846484,-2094,0,0,1,5,40
95.24442673,-2094,0,0,1,5,40
95.26091671,-2094,0,0,1,5,40
95.28514171,-2094,0,0,1,5,40
95.30118465,-2094,0,0,1,5,40
95.32517934,-2094,0,0,1,5,40
95.34122276,-2094,0,0,1,5,40
95.3653183,-2094,0,0,1,5,40
95.38135576,-2094,0,0,1,5,40
95.40567803,-2094,0,0,1,5,40
95.42168021,-2094,0,0,1,5,40
95.44564795,-2094,0,0,1,5,40
95.4616487,-2094,0,0,1,5,40
95.48956561,-2094,0,0,1,5,40
95.52152586,-2094,0,0,1,5,40
95.53756952,-2094,0,0,1,5,40
95.56151295,-2094,0,0,1,5,40
95.57755804,-2094,0,0,1,5,40
95.60558486,-2094,0,0,1,5,40
95.62162971,-2094,0,0,1,5,40
95.64556885,-2094,0,0,1,5,40
95.66161227,-2094,0,0,1,5,40
95.67756963,-2094,0,0,1,5,40
95.69374752,-2094,0,0,1,5,40
95.70979357,-2095,0,0,1,5,40
95.73370886,-2094,0,0,1,5,40
95.7497108,-2094,0,0,1,5,40
95.7739234,-2094,0,0,1,5,40
95.78996611,-2094,0,0,1,5,40
95.81558824,-2094,0,0,1,5,40
95.84762383,-2094,0,0,1,5,40
95.8636694,-2094,0,0,1,5,40
95.88779902,-2094,0,0,1,5,40
95.90384126,-2094,0,0,1,5,40
95.927701,-2094,0,0,1,5,40
95.94374824,-2094,0,0,1,5,40
95.96769357,-2094,0,0,1,5,40
95.98374176,-2094,0,0,1,5,40
96.00433254,-2094,0,0,1,5,40
96.0203321,-2094,0,0,1,5,40
96.0442934,-2094,0,0,1,5,40
96.06033778,-2094,0,0,1,5,40
96.08425641,-2094,0,0,1,5,40
96.10029793,-2094,0,0,1,5,40
96.1244781,-2094,0,0,1,5,40
96.14047766,-2094,0,0,1,5,40
96.1643436,-2094,0,0,1,5,40
96.1803441,-2094,0,0,1,5,40
96.20820999,-2094,0,0,1,5,40
96.24046254,-2094,0,0,1,5,40
96.25650477,-2094,0,0,1,5,40
96.28043795,-2094,0,0,1,5,40
96.29648376,-2094,0,0,1,5,40
96.32470083,-2094,0,0,1,5,40
96.34890795,-2094,0,0,1,5,40
96.36495018,-2094,0,0,1,5,40
96.38135147,-2094,0,0,1,5,40
96.39748025,-2094,0,0,1,5,40
96.41352439,-2094,0,0,1,5,40
96.43736863,-2094,0,0,1,5,40
96.45342064,-2094,0,0,1,5,40
96.46977687,-2094,0,0,1,5,40
96.48581386,-2094,0,0,1,5,40
96.50181484,-2094,0,0,1,5,40
96.52996969,-2094,0,0,1,5,40
96.54601574,-2094,0,0,1,5,40
96.56996298,-2094,0,0,1,5,40
96.58600712,-2094,0,0,1,5,40
96.61396909,-2094,0,0,1,5,40
96.64597797,-2094,0,0,1,5,40
96.66201735,-2094,0,0,1,5,40
96.68591332,-2094,0,0,1,5,40
96.70191479,-2094,0,0,1,5,40
96.73042798,-2094,0,0,1,5,40
96.77059054,-2094,0,0,1,5,40
96.78704834,-2094,0,0,1,5,40
96.80304861,-2094,0,0,1,5,40
96.81907797,-2094,0,0,1,5,40
96.8431704,-2094,0,0,1,5,40
96.85916877,-2094,0,0,1,5,40
96.88319111,-2094,0,0,1,5,40
96.89919543,-2094,0,0,1,5,40
96.92142153,-2094,0,0,1,5,40
96.93746233,-2094,0,0,1,5,40
96.96158648,-2094,0,0,1,5,40
96.97759867,-2094,0,0,1,5,40
97.00175905,-2094,0,0,1,5,40
97.017766,-2094,0,0,1,5,40
97.04187894,-2094,0,0,1,5,40
97.05789685,-2094,0,0,1,5,40
97.08198333,-2094,0,0,1,5,40
97.09798622,-2094,0,0,1,5,40
97.12212706,-2094,0,0,1,5,40
97.1336534,-2094,0,0,1,5,40
97.1575892,-2094,0,0,1,5,40
97.17363381,-2094,0,0,1,5,40
97.19778705,-2094,0,0,1,5,40
97.21378827,-2094,0,0,1,5,40
97.24232292,-2094,0,0,1,5,40
97.27501655,-2094,0,0,1,5,40
97.29106498,-2094,0,0,1,5,40
97.31498289,-2094,0,0,1,5,40
97.33098626,-2094,0,0,1,5,40
97.35531425,-2094,0,0,1,5,40
97.37136292,-2094,0,0,1,5,40
97.39525414,-2094,0,0,1,5,40
97.41129875,-2094,0,0,1,5,40
97.42745256,-2094,0,0,1,5,40
97.44369602,-2094,0,0,1,5,40
97.45973897,-2094,0,0,1,5,40
97.48972774,-2094,0,0,1,5,40
97.50573778,-2094,0,0,1,5,40
97.52989388,-2094,0,0,1,5,40
97.54342198,-2094,0,0,1,5,40
97.56739163,-2094,0,0,1,5,40
97.58343863,-2094,0,0,1,5,40
97.60734248,-2094,0,0,1,5,40
97.62338877,-2094,0,0,1,5,40
97.65165424,-2094,0,0,1,5,40
97.66769409,-2094,0,0,1,5,40
97.69178462,-2094,0,0,1,5,40
97.70782781,-2094,0,0,1,5,40
97.73191571,-2094,0,0,1,5,40
97.74343944,-2094,0,0,1,5,40
97.75720954,-2094,0,0,1,5,40
97.77309299,-2094,0,0,1,5,40
97.78431916,-2094,0,0,1,5,40
97.80031848,-2094,0,0,1,5,40
97.82421279,-2094,0,0,1,5,40
97.84021521,-2094,0,0,1,5,40
97.86432672,-2094,0,0,1,5,40
97.88032651,-2094,0,0,1,5,40
97.90430307,-2094,0,0,1,5,40
97.92034721,-2094,0,0,1,5,40
97.94091415,-2094,0,0,1,5,40
97.95695615,-2094,0,0,1,5,40
97.98110819,-2094,0,0,1,5,40
97.99710822,-2094,0,0,1,5,40
98.02096081,-2094,0,0,1,5,40
98.0369637,-2094,0,0,1,5,40
98.06108189,-2094,0,0,1,5,40
98.0771215,-2094,0,0,1,5,40
98.10101414,-2094,0,0,1,5,40
98.11701703,-2094,0,0,1,5,40
98.1412499,-2094,0,0,1,5,40
98.16136622,-2094,0,0,1,5,40
98.18582368,-2094,0,0,1,5,40
98.20182586,-2094,0,0,1,5,40
98.22576523,-2094,0,0,1,5,40
98.24180341,-2094,0,0,1,5,40
98.26573873,-2094,0,0,1,5,40
98.28178358,-2094,0,0,1,5,40
98.29804707,-2094,0,0,1,5,40
98.3142159,-2094,0,0,1,5,40
98.33026433,-2094,0,0,1,5,40
98.34998417,-2094,0,0,1,5,40
98.36598682,-2094,0,0,1,5,40
98.3899138,-2094,0,0,1,5,40
98.40592241,-2094,0,0,1,5,40
98.42977166,-2094,0,0,1,5,40
98.44577312,-2094,0,0,1,5,40
98.46973515,-2094,0,0,1,5,40
98.48573565,-2094,0,0,1,5,40
